:START_ID,name,:END_ID,:TYPE
8025893123619724560,answer2feature,-3680560783822261713,answer2feature
-4317252408770126307,answer2feature,-8324501489036188249,answer2feature
-4317252408770126307,answer2feature,-8324501489036188249,answer2feature
8673217792886048597,answer2feature,-8324501489036188249,answer2feature
8673217792886048597,answer2feature,8668143497408728926,answer2feature
8673217792886048597,answer2feature,7327362682576159857,answer2feature
-1676756337877911829,answer2feature,-8324501489036188249,answer2feature
-1676756337877911829,answer2feature,5884394170786892475,answer2feature
-2426350383703782906,answer2feature,-1226713519944303700,answer2feature
-2426350383703782906,answer2feature,-8324501489036188249,answer2feature
7378621823551977389,answer2feature,7681837270315442428,answer2feature
-6011806804508701452,answer2feature,-5009090089485465546,answer2feature
-6011806804508701452,answer2feature,-6701626840926550108,answer2feature
-4423677391731956658,answer2feature,-1226713519944303700,answer2feature
-6379452956142858202,answer2feature,-1433498185418334419,answer2feature
-7030987285401208705,answer2feature,-3677777004610155524,answer2feature
7361144394821845491,answer2feature,-3677777004610155524,answer2feature
926237437130584589,answer2feature,-497142214195286277,answer2feature
926237437130584589,answer2feature,-497142214195286277,answer2feature
926237437130584589,answer2feature,8348658974796981169,answer2feature
-3582185394713195067,answer2feature,-849413615791936415,answer2feature
-8062233916340847577,answer2feature,5681638002218361803,answer2feature
-8062233916340847577,answer2feature,-849413615791936415,answer2feature
-8062233916340847577,answer2feature,3778447077477818220,answer2feature
5858583751550987654,answer2feature,6668455041696984329,answer2feature
-8863294056844722784,answer2feature,4261145284398935743,answer2feature
3863706594744177084,answer2feature,193193253955835977,answer2feature
6239661298779511959,answer2feature,-8324501489036188249,answer2feature
-9153736748568350885,answer2feature,-9153736748568350885,answer2feature
2467550476147727783,answer2feature,4261145284398935743,answer2feature
-4369845952701003844,answer2feature,-9153736748568350885,answer2feature
8168576614076424505,answer2feature,4678168901473516483,answer2feature
8168576614076424505,answer2feature,-3677777004610155524,answer2feature
474753740005992046,answer2feature,-9153736748568350885,answer2feature
474753740005992046,answer2feature,4678168901473516483,answer2feature
474753740005992046,answer2feature,-3677777004610155524,answer2feature
-652920037202665989,answer2feature,3748418560464412761,answer2feature
-2054435469266421911,answer2feature,4678168901473516483,answer2feature
-2054435469266421911,answer2feature,-3677777004610155524,answer2feature
-2054435469266421911,answer2feature,4641950703662016971,answer2feature
-115968947003967554,answer2feature,3748418560464412761,answer2feature
5641871205178144002,answer2feature,-8324501489036188249,answer2feature
5641871205178144002,answer2feature,-3484728516386417466,answer2feature
-9201882076943484744,answer2feature,-8324501489036188249,answer2feature
-9201882076943484744,answer2feature,5681638002218361803,answer2feature
-9201882076943484744,answer2feature,-998298542361683041,answer2feature
-9201882076943484744,answer2feature,3910767649695352686,answer2feature
-1709651008546647527,answer2feature,6668455041696984329,answer2feature
-4873453134115888601,answer2feature,6333458813985191308,answer2feature
-4347415889151769117,answer2feature,712666552894038468,answer2feature
-5108255550561150037,answer2feature,-8324501489036188249,answer2feature
-4733617550333035075,answer2feature,-8324501489036188249,answer2feature
-2165501828222059592,answer2feature,3934308126120431469,answer2feature
-2997391335675596022,answer2feature,-1226713519944303700,answer2feature
-2997391335675596022,answer2feature,-8324501489036188249,answer2feature
-2909599796293511078,answer2feature,-8324501489036188249,answer2feature
8487161534382839976,answer2feature,-1226713519944303700,answer2feature
8487161534382839976,answer2feature,-8324501489036188249,answer2feature
-8069809808386381547,answer2feature,6668455041696984329,answer2feature
3294235897192417452,answer2feature,-5009090089485465546,answer2feature
3294235897192417452,answer2feature,-8324501489036188249,answer2feature
8456638067460116104,answer2feature,-8324501489036188249,answer2feature
3765832646164276279,answer2feature,-1226713519944303700,answer2feature
2472523737296390791,answer2feature,-4761497587328816659,answer2feature
2472523737296390791,answer2feature,7327362682576159857,answer2feature
2114386650507272154,answer2feature,6668455041696984329,answer2feature
2114386650507272154,answer2feature,193193253955835977,answer2feature
2114386650507272154,answer2feature,-6265756467120252041,answer2feature
2114386650507272154,answer2feature,193193253955835977,answer2feature
2114386650507272154,answer2feature,6884966336263713188,answer2feature
-5232326034888711108,answer2feature,-8324501489036188249,answer2feature
-4810148662699792359,answer2feature,-849413615791936415,answer2feature
-1542357230646068832,answer2feature,8199367781934561362,answer2feature
-1542357230646068832,answer2feature,6668455041696984329,answer2feature
-1542357230646068832,answer2feature,-849413615791936415,answer2feature
-1542357230646068832,answer2feature,-3677777004610155524,answer2feature
-8169343840741555183,answer2feature,-5009090089485465546,answer2feature
-8169343840741555183,answer2feature,8782792632823141188,answer2feature
-6531524633511876279,answer2feature,4261145284398935743,answer2feature
-6531524633511876279,answer2feature,4261145284398935743,answer2feature
-3645582317671315758,answer2feature,-6265756467120252041,answer2feature
-3645582317671315758,answer2feature,-9118584596764936505,answer2feature
-3645582317671315758,answer2feature,9063331158809068243,answer2feature
-3645582317671315758,answer2feature,-849413615791936415,answer2feature
4725614905534657035,answer2feature,-849413615791936415,answer2feature
4725614905534657035,answer2feature,8183967944759427583,answer2feature
4725614905534657035,answer2feature,3910767649695352686,answer2feature
4725614905534657035,answer2feature,-497142214195286277,answer2feature
-7218945113434391245,answer2feature,-7074587935383148420,answer2feature
-6775129870604493655,answer2feature,-6995460333962411879,answer2feature
-6775129870604493655,answer2feature,-7074587935383148420,answer2feature
-6775129870604493655,answer2feature,-849413615791936415,answer2feature
-6775129870604493655,answer2feature,-849413615791936415,answer2feature
-6775129870604493655,answer2feature,-3677777004610155524,answer2feature
-6775129870604493655,answer2feature,3748418560464412761,answer2feature
-6775129870604493655,answer2feature,-764901511307572754,answer2feature
1060510014233164916,answer2feature,-6995460333962411879,answer2feature
1060510014233164916,answer2feature,6668455041696984329,answer2feature
1060510014233164916,answer2feature,4678168901473516483,answer2feature
1060510014233164916,answer2feature,-3677777004610155524,answer2feature
-6694571378896923824,answer2feature,-849413615791936415,answer2feature
-6694571378896923824,answer2feature,6668455041696984329,answer2feature
-7449878583960338063,answer2feature,-7074587935383148420,answer2feature
-3502717813995246996,answer2feature,-849413615791936415,answer2feature
-3502717813995246996,answer2feature,-3677777004610155524,answer2feature
-3502717813995246996,answer2feature,-3677777004610155524,answer2feature
-3502717813995246996,answer2feature,-9153736748568350885,answer2feature
8669194847895662273,answer2feature,4678168901473516483,answer2feature
8669194847895662273,answer2feature,-3677777004610155524,answer2feature
8669194847895662273,answer2feature,-2120192704528933734,answer2feature
8669194847895662273,answer2feature,-8324501489036188249,answer2feature
-7698536536272986437,answer2feature,-8324501489036188249,answer2feature
-7698536536272986437,answer2feature,-8324501489036188249,answer2feature
1985268534246928966,answer2feature,-6701626840926550108,answer2feature
1985268534246928966,answer2feature,-2120192704528933734,answer2feature
1985268534246928966,answer2feature,-2120192704528933734,answer2feature
1985268534246928966,answer2feature,7137913124976279461,answer2feature
-2200375372357859020,answer2feature,590482025305826676,answer2feature
-2200375372357859020,answer2feature,-6701626840926550108,answer2feature
-2200375372357859020,answer2feature,-8324501489036188249,answer2feature
1151767015625995942,answer2feature,-7401136679017130521,answer2feature
4752672603833807097,answer2feature,2497878763069635578,answer2feature
4752672603833807097,answer2feature,8183967944759427583,answer2feature
4752672603833807097,answer2feature,3910767649695352686,answer2feature
4752672603833807097,answer2feature,5681638002218361803,answer2feature
4752672603833807097,answer2feature,-497142214195286277,answer2feature
-319610365427536370,answer2feature,1904821935332018130,answer2feature
-319610365427536370,answer2feature,2497878763069635578,answer2feature
-319610365427536370,answer2feature,-3677777004610155524,answer2feature
5343688664288433683,answer2feature,-6447905859969242234,answer2feature
5343688664288433683,answer2feature,-497142214195286277,answer2feature
5343688664288433683,answer2feature,7681837270315442428,answer2feature
5343688664288433683,answer2feature,6668455041696984329,answer2feature
5343688664288433683,answer2feature,4678168901473516483,answer2feature
5343688664288433683,answer2feature,-3677777004610155524,answer2feature
-93153794356436221,answer2feature,1904821935332018130,answer2feature
-93153794356436221,answer2feature,-497142214195286277,answer2feature
-93153794356436221,answer2feature,6140427023371334911,answer2feature
-93153794356436221,answer2feature,6668455041696984329,answer2feature
-93153794356436221,answer2feature,4678168901473516483,answer2feature
-93153794356436221,answer2feature,-3677777004610155524,answer2feature
-2698103042747193442,answer2feature,6835307520058493388,answer2feature
-2698103042747193442,answer2feature,-7401136679017130521,answer2feature
